#Time series of the CCD V magnitude differences of xxxxx relative to the
#mean magnitude of
#GSC2.2  N0330220980  (21:21:30.731 +32:13.05.78) and    
#GSC2.2  N03302207371 (21:20:59.483 +32:13.01.63)
#HJD-2400000   deltaV
54327.60025	-0.4377
54327.60498	-0.5153
54327.60970	-0.6025
54327.61444	-0.7007
54327.61917	-0.7938
54328.29257	-0.0621
54328.29731	-0.0470
54328.30205	-0.0436
54328.30678	-0.0309
54328.31152	-0.0244
54328.31625	-0.0243
54328.32099	-0.0204
54328.32572	-0.0048
54328.33045	-0.0115
54328.33520	0.0067
54328.33993	0.0245
54328.34466	0.0335
54328.34935	0.0434
54329.29586	-0.7225
54329.30061	-0.7999
54329.30534	-0.8387
54329.31006	-0.8328
54329.31479	-0.8267
54329.31953	-0.8084
54329.32427	-0.7833
54329.32900	-0.7695
54329.33373	-0.7372
54329.33847	-0.7108
54329.34321	-0.6896
54329.34795	-0.6675
54329.35268	-0.6472
54329.35742	-0.6147
54329.36215	-0.5968
54329.36688	-0.5665
54329.37162	-0.5408
54329.37636	-0.5179
54329.38109	-0.5045
54329.38583	-0.4864
54329.39058	-0.4432
54329.39530	-0.4352
54329.40004	-0.4132
54329.40477	-0.4079
54329.40950	-0.3762
54329.41423	-0.3552
54329.41898	-0.3432
54329.42371	-0.3234
54329.42844	-0.3056
54329.43318	-0.2972
54329.43790	-0.2743
54329.44263	-0.2739
54329.44737	-0.2592
54329.45211	-0.2455
54329.45684	-0.2266
54329.46158	-0.2338
54329.46632	-0.2203
54329.47106	-0.2049
54329.47579	-0.1992
54329.48052	-0.1857
54329.48525	-0.1802
54329.48997	-0.1700
54329.49471	-0.1562
54329.49944	-0.1509
54329.50418	-0.1396
54329.50891	-0.1167
54329.51364	-0.1132
54329.51838	-0.0906
54329.52311	-0.0816
54329.52785	-0.0817
54329.53259	-0.0735
54329.53731	-0.0588
54329.54205	-0.0650
54329.54679	-0.0574
54329.55152	-0.0442
54329.55626	-0.0477
54329.56099	-0.0387
54329.56572	-0.0423
54329.57046	-0.0307
54329.57519	-0.0288
54329.57993	-0.0082
54329.58467	-0.0085
54329.58941	0.0044
54329.59452	0.0096
54329.59925	0.0200
54329.60399	0.0350
54329.60872	0.0552
54329.61346	0.0582
54329.61819	0.0827
54331.28865	0.0258
54331.29498	0.0688
54331.30180	0.0965
54331.30861	0.1047
54331.31543	0.1389
54331.34977	0.1427
54331.35675	0.1078
54331.36290	0.0406
54331.36867	-0.0604
54331.37408	-0.2024
54331.37951	-0.3644
54331.38497	-0.5074
54331.39075	-0.6148
54331.39684	-0.7680
54331.40297	-0.8206
54331.40963	-0.8677
54331.42326	-0.8154
54331.43516	-0.7419
54331.44206	-0.7095
54331.45435	-0.6347
54331.46116	-0.6043
54331.47478	-0.5295
54331.48160	-0.5074
54331.48842	-0.4710
54331.49520	-0.4382
54331.50163	-0.4098
54331.50775	-0.3950
54331.51388	-0.3646
54331.51999	-0.3432
54331.52608	-0.3267
54331.53183	-0.3002
54331.53725	-0.2789
54331.55518	-0.2406
54331.58306	-0.1808
54331.59674	-0.1466
54331.60349	-0.1394
54331.60958	-0.1002
54331.61535	-0.0931
54334.28932	0.1568
54334.29440	0.0974
54334.29947	0.0716
54334.30464	-0.0131
54334.31099	-0.1361
54334.31777	-0.3227
54334.32459	-0.5243
54334.33141	-0.6959
54334.33822	-0.8690
54334.34504	-0.8994
54334.35186	-0.8858
54334.36459	-0.7983
54334.37780	-0.7354
54334.38462	-0.6864
54334.39144	-0.6561
54334.39825	-0.6237
54334.40507	-0.5780
54334.41188	-0.5440
54334.41867	-0.5148
54334.42513	-0.4834
54334.43160	-0.4484
54334.43808	-0.4229
54334.44453	-0.3943
54334.45100	-0.3660
54334.45748	-0.3454
54334.46395	-0.3241
54334.47688	-0.2798
54334.48335	-0.2747
54334.48982	-0.2471
54334.50276	-0.2167
54334.50923	-0.2079
54334.53508	-0.1433
54334.58034	-0.0569
54334.58681	-0.0306
54334.59346	-0.0350
54334.59994	-0.0283
54334.60640	-0.0249
54334.61287	-0.0211
54334.61935	-0.0215
54336.30571	0.0044
54336.31149	0.0067
54337.28112	-0.8563
